#t sim dt measure_data
# t1=1 t2=80.0 dt=79.0
# sim=0.5617740232312566
# len(old_es)=9164
260.0 418.0 0.3789044038668099 (8819, 23275, 10023, 22071)
270.0 428.0 0.37247729566094856 (8859, 23784, 10023, 22620)
280.0 438.0 0.3672087839511269 (8896, 24226, 10023, 23099)
290.0 448.0 0.3608563926479499 (8933, 24755, 10023, 23665)
300.0 458.0 0.3563328160439298 (8955, 25131, 10023, 24063)
310.0 468.0 0.3485013200807579 (8976, 25756, 10023, 24709)
320.0 478.0 0.3456591022539646 (9002, 26043, 10023, 25022)
330.0 488.0 0.3387229891956783 (9029, 26656, 10023, 25662)
340.0 498.0 0.33386233622439565 (9046, 27095, 10023, 26118)
350.0 508.0 0.3302845898772 (9064, 27443, 10023, 26484)
360.0 518.0 0.3243734626216534 (9099, 28051, 10023, 27127)
370.0 528.0 0.31972216375499896 (9114, 28506, 10023, 27597)
380.0 538.0 0.3153311910438478 (9126, 28941, 10023, 28044)
390.0 548.0 0.31187239565544095 (9131, 29278, 10023, 28386)
400.0 558.0 0.30721013642610534 (9165, 29833, 10023, 28975)
410.0 568.0 0.3022582131805912 (9182, 30378, 10023, 29537)
420.0 578.0 0.29770844122216467 (9198, 30896, 10023, 30071)
430.0 588.0 0.29328959521003856 (9209, 31399, 10023, 30585)

# t1=213.0 t2=264.0 dt=51.0
# sim=0.5208415103226313
# len(old_es)=9888
1.0 214.0 0.12347481489206383 (1184, 9589, 9486, 1287)
2.0 215.0 0.20265814959818668 (1967, 9706, 9486, 2187)
3.0 216.0 0.25469304921359714 (2510, 9855, 9486, 2879)
4.0 217.0 0.2912650602409639 (2901, 9960, 9486, 3375)
5.0 218.0 0.2920682730923695 (2909, 9960, 9486, 3383)
6.0 219.0 0.29304286718200984 (2919, 9961, 9486, 3394)
7.0 220.0 0.32415506958250495 (3261, 10060, 9486, 3835)
8.0 221.0 0.3537810161480898 (3593, 10156, 9486, 4263)
9.0 222.0 0.36938257131692065 (3781, 10236, 9486, 4531)
10.0 223.0 0.38457807953443257 (3965, 10310, 9486, 4789)
11.0 224.0 0.4005378926135818 (4170, 10411, 9486, 5095)
12.0 225.0 0.40140236288540965 (4179, 10411, 9486, 5104)
13.0 226.0 0.40145985401459855 (4180, 10412, 9486, 5106)
14.0 227.0 0.41763473624071606 (4386, 10502, 9486, 5402)
15.0 228.0 0.43089123867069484 (4564, 10592, 9486, 5670)
16.0 229.0 0.43904263275991023 (4696, 10696, 9486, 5906)
17.0 230.0 0.448112770101085 (4832, 10783, 9486, 6129)
18.0 231.0 0.46003307607497246 (5007, 10884, 9486, 6405)
19.0 232.0 0.4607564795310926 (5031, 10919, 9486, 6464)
20.0 233.0 0.46141876430205947 (5041, 10925, 9486, 6480)
21.0 234.0 0.473283127129281 (5279, 11154, 9486, 6947)
22.0 235.0 0.4838766675501369 (5477, 11319, 9486, 7310)
23.0 236.0 0.5001306051371354 (5744, 11485, 9486, 7743)
24.0 237.0 0.5007265578254552 (5858, 11699, 9486, 8071)
25.0 238.0 0.5029145898454 (5953, 11837, 9486, 8304)
26.0 239.0 0.503294475418145 (5958, 11838, 9486, 8310)
27.0 240.0 0.5034604996623903 (5965, 11848, 9486, 8327)
28.0 241.0 0.5073328361918966 (6123, 12069, 9486, 8706)
29.0 242.0 0.5109123728257302 (6227, 12188, 9486, 8929)
30.0 243.0 0.5128870157237801 (6328, 12338, 9486, 9180)
31.0 244.0 0.5146477281898152 (6377, 12391, 9486, 9282)
32.0 245.0 0.5136155514499157 (6394, 12449, 9486, 9357)
33.0 246.0 0.5136155514499157 (6394, 12449, 9486, 9357)
34.0 247.0 0.5136958791870833 (6395, 12449, 9486, 9358)
35.0 248.0 0.5140336808340016 (6410, 12470, 9486, 9394)
36.0 249.0 0.5143680461058192 (6426, 12493, 9486, 9433)
37.0 250.0 0.5143769968051118 (6440, 12520, 9486, 9474)
38.0 251.0 0.5149896348269813 (6459, 12542, 9486, 9515)
39.0 252.0 0.5158079159034802 (6477, 12557, 9486, 9548)
40.0 253.0 0.5157668418537984 (6477, 12558, 9486, 9549)
41.0 254.0 0.5157257743450911 (6477, 12559, 9486, 9550)
42.0 255.0 0.5166136724960254 (6499, 12580, 9486, 9593)
43.0 256.0 0.516948479796777 (6512, 12597, 9486, 9623)
44.0 257.0 0.5170720114077477 (6527, 12623, 9486, 9664)
45.0 258.0 0.5178769182091442 (6547, 12642, 9486, 9703)
46.0 259.0 0.5183312262958281 (6560, 12656, 9486, 9730)
47.0 260.0 0.5182902741565932 (6560, 12657, 9486, 9731)
48.0 261.0 0.5183663796508413 (6562, 12659, 9486, 9735)
49.0 262.0 0.5185272784610533 (6577, 12684, 9486, 9775)
50.0 263.0 0.5196596012922543 (6595, 12691, 9486, 9800)
51.0 264.0 0.5208415103226313 (6635, 12739, 9486, 9888)
52.0 265.0 0.5203930437495126 (6673, 12823, 9486, 10010)
53.0 266.0 0.5186186650185414 (6713, 12944, 9486, 10171)
54.0 267.0 0.5186959208899876 (6714, 12944, 9486, 10172)
55.0 268.0 0.5186558516801854 (6714, 12945, 9486, 10173)
56.0 269.0 0.5194066559065407 (6758, 13011, 9486, 10283)
57.0 270.0 0.5203146479303498 (6813, 13094, 9486, 10421)
58.0 271.0 0.5189537528430629 (6845, 13190, 9486, 10549)
59.0 272.0 0.5171426418506518 (6863, 13271, 9486, 10648)
60.0 273.0 0.5185435435435436 (6907, 13320, 9486, 10741)
61.0 274.0 0.5185435435435436 (6907, 13320, 9486, 10741)
62.0 275.0 0.5186186186186186 (6908, 13320, 9486, 10742)
63.0 276.0 0.5188898032468018 (6936, 13367, 9486, 10817)
64.0 277.0 0.5180220434912124 (6956, 13428, 9486, 10898)
65.0 278.0 0.5170930663700408 (6973, 13485, 9486, 10972)
66.0 279.0 0.5165915305594561 (6990, 13531, 9486, 11035)
67.0 280.0 0.5160317693778497 (7017, 13598, 9486, 11129)
68.0 281.0 0.5159938230752261 (7017, 13599, 9486, 11130)
69.0 282.0 0.515917947209764 (7017, 13601, 9486, 11132)
70.0 283.0 0.5154110842667838 (7040, 13659, 9486, 11213)
71.0 284.0 0.5152443471918308 (7064, 13710, 9486, 11288)
72.0 285.0 0.5156885531667635 (7100, 13768, 9486, 11382)
73.0 286.0 0.5155400999782656 (7116, 13803, 9486, 11433)
74.0 287.0 0.5150226961596657 (7148, 13879, 9486, 11541)
75.0 288.0 0.5149484907427418 (7148, 13881, 9486, 11543)
76.0 289.0 0.514911396052442 (7148, 13882, 9486, 11544)
77.0 290.0 0.5142242923683268 (7176, 13955, 9486, 11645)
78.0 291.0 0.513426882256571 (7208, 14039, 9486, 11761)
79.0 292.0 0.5125425170068028 (7233, 14112, 9486, 11859)
80.0 293.0 0.511861056198814 (7250, 14164, 9486, 11928)
81.0 294.0 0.5107115263046991 (7271, 14237, 9486, 12022)
82.0 295.0 0.5107817658214512 (7272, 14237, 9486, 12023)
83.0 296.0 0.5107817658214512 (7272, 14237, 9486, 12023)
84.0 297.0 0.5089435438792621 (7284, 14312, 9486, 12110)
85.0 298.0 0.506165996951642 (7306, 14434, 9486, 12254)
86.0 299.0 0.5054808686659773 (7332, 14505, 9486, 12351)
87.0 300.0 0.5049824754312419 (7348, 14551, 9486, 12413)
88.0 301.0 0.5033823026990092 (7367, 14635, 9486, 12516)
89.0 302.0 0.5034162339437005 (7368, 14636, 9486, 12518)
90.0 303.0 0.5033474518376827 (7368, 14638, 9486, 12520)
91.0 304.0 0.5026192257976733 (7388, 14699, 9486, 12601)
92.0 305.0 0.5014571331751948 (7399, 14755, 9486, 12668)
93.0 306.0 0.49922511960110505 (7409, 14841, 9486, 12764)
94.0 307.0 0.4975217682518419 (7428, 14930, 9486, 12872)
95.0 308.0 0.49586886993603413 (7442, 15008, 9486, 12964)
96.0 309.0 0.4958358318342328 (7442, 15009, 9486, 12965)
97.0 310.0 0.4957703323786052 (7443, 15013, 9486, 12970)
98.0 311.0 0.4939375869608428 (7455, 15093, 9486, 13062)
99.0 312.0 0.4932998877813717 (7473, 15149, 9486, 13136)
100.0 313.0 0.4916912972085386 (7486, 15225, 9486, 13225)
110.0 323.0 0.48157076698597984 (7591, 15763, 9486, 13868)
120.0 333.0 0.4705342951461059 (7697, 16358, 9486, 14569)
130.0 343.0 0.46094629004559723 (7784, 16887, 9486, 15185)
140.0 353.0 0.45255685097541265 (7841, 17326, 9486, 15681)
150.0 363.0 0.44019564250778126 (7920, 17992, 9486, 16426)
160.0 373.0 0.42970222389747453 (7980, 18571, 9486, 17065)
170.0 383.0 0.409707750952986 (8061, 19675, 9486, 18250)
180.0 393.0 0.39969387251271415 (8095, 20253, 9486, 18862)
190.0 403.0 0.37850554365042394 (8125, 21466, 9486, 20105)
200.0 413.0 0.3705991913869077 (8158, 22013, 9486, 20685)
210.0 423.0 0.3666696564714324 (8176, 22298, 9486, 20988)
220.0 433.0 0.35958934032328527 (8231, 22890, 9486, 21635)
230.0 443.0 0.35462668614142107 (8255, 23278, 9486, 22047)
240.0 453.0 0.34731543624161076 (8280, 23840, 9486, 22634)
250.0 463.0 0.34239802224969096 (8310, 24270, 9486, 23094)
260.0 473.0 0.335007836675642 (8336, 24883, 9486, 23733)
270.0 483.0 0.3298765821537006 (8366, 25361, 9486, 24241)
280.0 493.0 0.3250629967047878 (8385, 25795, 9486, 24694)
290.0 503.0 0.32017876079381913 (8454, 26404, 9486, 25372)
300.0 513.0 0.3169124803473834 (8466, 26714, 9486, 25694)
310.0 523.0 0.31035617640605573 (8487, 27346, 9486, 26347)
320.0 533.0 0.305464736104624 (8502, 27833, 9486, 26849)
330.0 543.0 0.3013122059915821 (8519, 28273, 9486, 27306)
340.0 553.0 0.29631684816536036 (8544, 28834, 9486, 27892)
350.0 563.0 0.2937816390751129 (8589, 29236, 9486, 28339)
360.0 573.0 0.2882406135914526 (8606, 29857, 9486, 28977)
370.0 583.0 0.2846390016836684 (8622, 30291, 9486, 29427)
380.0 593.0 0.2803207375665498 (8635, 30804, 9486, 29953)

# t1=264.0 t2=306.0 dt=42.0
# sim=0.5133970542149796
# len(old_es)=9429
1.0 265.0 0.09080919080919081 (909, 10010, 9888, 1031)
2.0 266.0 0.157408317766198 (1601, 10171, 9888, 1884)
3.0 267.0 0.1580810066850177 (1608, 10172, 9888, 1892)
4.0 268.0 0.1614076476948786 (1642, 10173, 9888, 1927)
5.0 269.0 0.22551784498687152 (2319, 10283, 9888, 2714)
6.0 270.0 0.2591881777180693 (2701, 10421, 9888, 3234)
7.0 271.0 0.28789458716466015 (3037, 10549, 9888, 3698)
8.0 272.0 0.3080390683696469 (3280, 10648, 9888, 4040)
9.0 273.0 0.33050926356950006 (3550, 10741, 9888, 4403)
10.0 274.0 0.33097476957452754 (3555, 10741, 9888, 4408)
11.0 275.0 0.33187488363433254 (3565, 10742, 9888, 4419)
12.0 276.0 0.36405657760931864 (3938, 10817, 9888, 4867)
13.0 277.0 0.38484125527619745 (4194, 10898, 9888, 5204)
14.0 278.0 0.40257017863652933 (4417, 10972, 9888, 5501)
15.0 279.0 0.4177616674218396 (4610, 11035, 9888, 5757)
16.0 280.0 0.4310360319884985 (4797, 11129, 9888, 6038)
17.0 281.0 0.431266846361186 (4800, 11130, 9888, 6042)
18.0 282.0 0.4315486884656845 (4804, 11132, 9888, 6048)
19.0 283.0 0.4404708820119504 (4939, 11213, 9888, 6264)
20.0 284.0 0.45021261516654854 (5082, 11288, 9888, 6482)
21.0 285.0 0.4602003162888772 (5238, 11382, 9888, 6732)
22.0 286.0 0.46838100236158486 (5355, 11433, 9888, 6900)
23.0 287.0 0.47508881379429857 (5483, 11541, 9888, 7136)
24.0 288.0 0.47509313003551934 (5484, 11543, 9888, 7139)
25.0 289.0 0.4753984753984754 (5488, 11544, 9888, 7144)
26.0 290.0 0.4806354658651782 (5597, 11645, 9888, 7354)
27.0 291.0 0.4891590851118102 (5753, 11761, 9888, 7626)
28.0 292.0 0.4925373134328358 (5841, 11859, 9888, 7812)
29.0 293.0 0.4970657276995305 (5929, 11928, 9888, 7969)
30.0 294.0 0.49975045749459324 (6008, 12022, 9888, 8142)
31.0 295.0 0.49970889129169094 (6008, 12023, 9888, 8143)
32.0 296.0 0.49970889129169094 (6008, 12023, 9888, 8143)
33.0 297.0 0.5026424442609414 (6087, 12110, 9888, 8309)
34.0 298.0 0.5046515423535172 (6184, 12254, 9888, 8550)
35.0 299.0 0.506112865355032 (6251, 12351, 9888, 8714)
36.0 300.0 0.5082574720051559 (6309, 12413, 9888, 8834)
37.0 301.0 0.5076701821668265 (6354, 12516, 9888, 8982)
38.0 302.0 0.5076689567023486 (6355, 12518, 9888, 8985)
39.0 303.0 0.5076677316293929 (6356, 12520, 9888, 8988)
40.0 304.0 0.5085310689627808 (6408, 12601, 9888, 9121)
41.0 305.0 0.5101831386169877 (6463, 12668, 9888, 9243)
42.0 306.0 0.5133970542149796 (6553, 12764, 9888, 9429)
43.0 307.0 0.512119328775637 (6592, 12872, 9888, 9576)
44.0 308.0 0.5114933662449861 (6631, 12964, 9888, 9707)
45.0 309.0 0.5114539143848824 (6631, 12965, 9888, 9708)
46.0 310.0 0.5116422513492676 (6636, 12970, 9888, 9718)
47.0 311.0 0.5112540192926045 (6678, 13062, 9888, 9852)
48.0 312.0 0.5117235079171741 (6722, 13136, 9888, 9970)
49.0 313.0 0.511077504725898 (6759, 13225, 9888, 10096)
50.0 314.0 0.5120595086032008 (6815, 13309, 9888, 10236)
51.0 315.0 0.5112087584717361 (6864, 13427, 9888, 10403)
52.0 316.0 0.5113196306225797 (6866, 13428, 9888, 10406)
53.0 317.0 0.5113924050632911 (6868, 13430, 9888, 10410)
54.0 318.0 0.5123954710278991 (6924, 13513, 9888, 10549)
55.0 319.0 0.5117391624346802 (6953, 13587, 9888, 10652)
56.0 320.0 0.5107114133216348 (6985, 13677, 9888, 10774)
57.0 321.0 0.5106630759152777 (7016, 13739, 9888, 10867)
58.0 322.0 0.5089794446447891 (7057, 13865, 9888, 11034)
59.0 323.0 0.5088693394865879 (7057, 13868, 9888, 11037)
60.0 324.0 0.5087580191739349 (7058, 13873, 9888, 11043)
61.0 325.0 0.5091989405111318 (7113, 13969, 9888, 11194)
62.0 326.0 0.5076048329779673 (7142, 14070, 9888, 11324)
63.0 327.0 0.5067796610169492 (7176, 14160, 9888, 11448)
64.0 328.0 0.5053575180334757 (7216, 14279, 9888, 11607)
65.0 329.0 0.5040678673249427 (7249, 14381, 9888, 11742)
66.0 330.0 0.5042752867570386 (7254, 14385, 9888, 11751)
67.0 331.0 0.5043091465109814 (7256, 14388, 9888, 11756)
68.0 332.0 0.5032747328507411 (7300, 14505, 9888, 11917)
69.0 333.0 0.5029171528588098 (7327, 14569, 9888, 12008)
70.0 334.0 0.5036531239330829 (7376, 14645, 9888, 12133)
71.0 335.0 0.5020690590869005 (7401, 14741, 9888, 12254)
72.0 336.0 0.5020937457787383 (7434, 14806, 9888, 12352)
73.0 337.0 0.5022288261515602 (7436, 14806, 9888, 12354)
74.0 338.0 0.5020253848231164 (7436, 14812, 9888, 12360)
75.0 339.0 0.5011424731182795 (7457, 14880, 9888, 12449)
76.0 340.0 0.5002673796791444 (7484, 14960, 9888, 12556)
77.0 341.0 0.4991688277146087 (7507, 15039, 9888, 12658)
78.0 342.0 0.49910684750248097 (7544, 15115, 9888, 12771)
79.0 343.0 0.4983207112281857 (7567, 15185, 9888, 12864)
80.0 344.0 0.49825508658721274 (7567, 15187, 9888, 12866)
81.0 345.0 0.49825508658721274 (7567, 15187, 9888, 12866)
82.0 346.0 0.4970154148901279 (7577, 15245, 9888, 12934)
83.0 347.0 0.4944603753910323 (7587, 15344, 9888, 13043)
84.0 348.0 0.4936413184531534 (7608, 15412, 9888, 13132)
85.0 349.0 0.4921885087153002 (7624, 15490, 9888, 13226)
86.0 350.0 0.49059390048154095 (7641, 15575, 9888, 13328)
87.0 351.0 0.4905309109584644 (7641, 15577, 9888, 13330)
88.0 352.0 0.4905309109584644 (7641, 15577, 9888, 13330)
89.0 353.0 0.48931828327275045 (7673, 15681, 9888, 13466)
90.0 354.0 0.4875237492083597 (7698, 15790, 9888, 13600)
91.0 355.0 0.4869043862417166 (7715, 15845, 9888, 13672)
92.0 356.0 0.48559774082208973 (7738, 15935, 9888, 13785)
93.0 357.0 0.4842845584116512 (7781, 16067, 9888, 13960)
94.0 358.0 0.4842544187204381 (7781, 16068, 9888, 13961)
95.0 359.0 0.48422428278050905 (7781, 16069, 9888, 13962)
96.0 360.0 0.4826945699956659 (7796, 16151, 9888, 14059)
97.0 361.0 0.48064734477878285 (7811, 16251, 9888, 14174)
98.0 362.0 0.4789473684210526 (7826, 16340, 9888, 14278)
99.0 363.0 0.4776573724582978 (7846, 16426, 9888, 14384)
100.0 364.0 0.475795715841704 (7863, 16526, 9888, 14501)
110.0 374.0 0.44950405770964835 (7976, 17744, 9888, 15832)
120.0 384.0 0.44219842657342656 (8094, 18304, 9888, 16510)
130.0 394.0 0.43250980807973705 (8158, 18862, 9888, 17132)
140.0 404.0 0.40698823761984776 (8235, 20234, 9888, 18581)
150.0 414.0 0.4003867536862461 (8282, 20685, 9888, 19079)
160.0 424.0 0.39616461764845495 (8346, 21067, 9888, 19525)
170.0 434.0 0.3874143244859469 (8422, 21739, 9888, 20273)
180.0 444.0 0.3832338038364097 (8471, 22104, 9888, 20687)
190.0 454.0 0.37600282112315964 (8530, 22686, 9888, 21328)
200.0 464.0 0.3743181227811932 (8646, 23098, 9888, 21856)
210.0 474.0 0.36559727536475634 (8695, 23783, 9888, 22590)
220.0 484.0 0.36091745390041663 (8749, 24241, 9888, 23102)
230.0 494.0 0.3545403134593634 (8777, 24756, 9888, 23645)
240.0 504.0 0.34716475548725223 (8810, 25377, 9888, 24299)
250.0 514.0 0.3428050153332557 (8831, 25761, 9888, 24704)
260.0 524.0 0.33485926150121065 (8851, 26432, 9888, 25395)
270.0 534.0 0.3304532419649175 (8873, 26851, 9888, 25836)
280.0 544.0 0.3244614822928076 (8887, 27390, 9888, 26389)
290.0 554.0 0.3190764707991252 (8900, 27893, 9888, 26905)
300.0 564.0 0.31359448625079117 (8918, 28438, 9888, 27468)
310.0 574.0 0.30795740428024954 (8936, 29017, 9888, 28065)
320.0 584.0 0.3035544702211369 (8950, 29484, 9888, 28546)
330.0 594.0 0.2988831471911985 (8965, 29995, 9888, 29072)

# t1=306.0 t2=353.0 dt=47.0
# sim=0.5130699539581167
# len(old_es)=10946
1.0 307.0 0.12489557226399331 (1196, 9576, 9429, 1343)
2.0 308.0 0.18728752446687957 (1818, 9707, 9429, 2096)
3.0 309.0 0.18891635764318088 (1834, 9708, 9429, 2113)
4.0 310.0 0.19098579954723194 (1856, 9718, 9429, 2145)
5.0 311.0 0.26025172553796183 (2564, 9852, 9429, 2987)
6.0 312.0 0.3085255767301906 (3076, 9970, 9429, 3617)
7.0 313.0 0.3541996830427892 (3576, 10096, 9429, 4243)
8.0 314.0 0.388042203985932 (3972, 10236, 9429, 4779)
9.0 315.0 0.40824762087859273 (4247, 10403, 9429, 5221)
10.0 316.0 0.4082260234480108 (4248, 10406, 9429, 5225)
11.0 317.0 0.4086455331412104 (4254, 10410, 9429, 5235)
12.0 318.0 0.4324580528960091 (4562, 10549, 9429, 5682)
13.0 319.0 0.4483665039429215 (4776, 10652, 9429, 5999)
14.0 320.0 0.46101726378318175 (4967, 10774, 9429, 6312)
15.0 321.0 0.4705070396613601 (5113, 10867, 9429, 6551)
16.0 322.0 0.47833967736088456 (5278, 11034, 9429, 6883)
17.0 323.0 0.4788438887378817 (5285, 11037, 9429, 6893)
18.0 324.0 0.4789459386036403 (5289, 11043, 9429, 6903)
19.0 325.0 0.48856530284080757 (5469, 11194, 9429, 7234)
20.0 326.0 0.4945249028611798 (5600, 11324, 9429, 7495)
21.0 327.0 0.5003494060097834 (5728, 11448, 9429, 7747)
22.0 328.0 0.5040062031532696 (5850, 11607, 9429, 8028)
23.0 329.0 0.5049395332992676 (5929, 11742, 9429, 8242)
24.0 330.0 0.5048081014381754 (5932, 11751, 9429, 8254)
25.0 331.0 0.5045933991153454 (5932, 11756, 9429, 8259)
26.0 332.0 0.5062515733825628 (6033, 11917, 9429, 8521)
27.0 333.0 0.5082445036642238 (6103, 12008, 9429, 8682)
28.0 334.0 0.5086952938267535 (6172, 12133, 9429, 8876)
29.0 335.0 0.5102823567814592 (6253, 12254, 9429, 9078)
30.0 336.0 0.510848445595855 (6310, 12352, 9429, 9233)
31.0 337.0 0.5107657438886191 (6310, 12354, 9429, 9235)
32.0 338.0 0.5108414239482201 (6314, 12360, 9429, 9245)
33.0 339.0 0.5120893244437305 (6375, 12449, 9429, 9395)
34.0 340.0 0.5116279069767442 (6424, 12556, 9429, 9551)
35.0 341.0 0.5117712118818138 (6478, 12658, 9429, 9707)
36.0 342.0 0.510531673322371 (6520, 12771, 9429, 9862)
37.0 343.0 0.5113495024875622 (6578, 12864, 9429, 10013)
38.0 344.0 0.5115031866936111 (6581, 12866, 9429, 10018)
39.0 345.0 0.5115031866936111 (6581, 12866, 9429, 10018)
40.0 346.0 0.5127570743776094 (6632, 12934, 9429, 10137)
41.0 347.0 0.5122287817219965 (6681, 13043, 9429, 10295)
42.0 348.0 0.5115747791653975 (6718, 13132, 9429, 10421)
43.0 349.0 0.5117949493422047 (6769, 13226, 9429, 10566)
44.0 350.0 0.5126050420168067 (6832, 13328, 9429, 10731)
45.0 351.0 0.5125281320330083 (6832, 13330, 9429, 10733)
46.0 352.0 0.5126031507876969 (6833, 13330, 9429, 10734)
47.0 353.0 0.5130699539581167 (6909, 13466, 9429, 10946)
48.0 354.0 0.5113235294117647 (6954, 13600, 9429, 11125)
49.0 355.0 0.5115564657694558 (6994, 13672, 9429, 11237)
50.0 356.0 0.5115705476967719 (7052, 13785, 9429, 11408)
51.0 357.0 0.5080229226361032 (7092, 13960, 9429, 11623)
52.0 358.0 0.5079865339159086 (7092, 13961, 9429, 11624)
53.0 359.0 0.507950150408251 (7092, 13962, 9429, 11625)
54.0 360.0 0.5067928017639945 (7125, 14059, 9429, 11755)
55.0 361.0 0.5045858614364329 (7152, 14174, 9429, 11897)
56.0 362.0 0.5039221179436896 (7195, 14278, 9429, 12044)
57.0 363.0 0.5030589543937709 (7236, 14384, 9429, 12191)
58.0 364.0 0.5018274601751603 (7277, 14501, 9429, 12349)
59.0 365.0 0.5017234247897422 (7278, 14506, 9429, 12355)
60.0 366.0 0.5017234247897422 (7278, 14506, 9429, 12355)
61.0 367.0 0.5008572800219464 (7303, 14581, 9429, 12455)
62.0 368.0 0.49959094627761114 (7328, 14668, 9429, 12567)
63.0 369.0 0.49857627118644066 (7354, 14750, 9429, 12675)
64.0 370.0 0.4960397368774332 (7390, 14898, 9429, 12859)
65.0 371.0 0.49107260944319536 (7426, 15122, 9429, 13119)
66.0 372.0 0.49107260944319536 (7426, 15122, 9429, 13119)
67.0 373.0 0.4909427475869364 (7426, 15126, 9429, 13123)
68.0 374.0 0.47208185952501264 (7474, 15832, 9429, 13877)
69.0 375.0 0.47160122737804494 (7531, 15969, 9429, 14071)
70.0 376.0 0.4705442769958899 (7556, 16058, 9429, 14185)
71.0 377.0 0.4688157406261601 (7577, 16162, 9429, 14310)
72.0 378.0 0.4681008444800592 (7594, 16223, 9429, 14388)
73.0 379.0 0.4681624853602909 (7595, 16223, 9429, 14389)
74.0 380.0 0.4682647276312546 (7599, 16228, 9429, 14398)
75.0 381.0 0.4666012991788209 (7614, 16318, 9429, 14503)
76.0 382.0 0.4653205636552187 (7628, 16393, 9429, 14592)
77.0 383.0 0.46489840613213285 (7642, 16438, 9429, 14651)
78.0 384.0 0.46390066626287096 (7659, 16510, 9429, 14740)
79.0 385.0 0.4632614864456922 (7673, 16563, 9429, 14807)
80.0 386.0 0.46317759265966435 (7673, 16566, 9429, 14810)
81.0 387.0 0.46314963481620086 (7673, 16567, 9429, 14811)
82.0 388.0 0.46199639206253756 (7683, 16630, 9429, 14884)
83.0 389.0 0.45996653919694075 (7698, 16736, 9429, 15005)
84.0 390.0 0.45642907885389533 (7710, 16892, 9429, 15173)
85.0 391.0 0.45537609054468287 (7725, 16964, 9429, 15260)
86.0 392.0 0.4526033154331076 (7754, 17132, 9429, 15457)
87.0 393.0 0.4526033154331076 (7754, 17132, 9429, 15457)
88.0 394.0 0.4526616857342984 (7755, 17132, 9429, 15458)
89.0 395.0 0.4520738933426281 (7782, 17214, 9429, 15567)
90.0 396.0 0.4512286788089043 (7804, 17295, 9429, 15670)
91.0 397.0 0.4506717407599608 (7816, 17343, 9429, 15730)
92.0 398.0 0.44854457941783177 (7828, 17452, 9429, 15851)
93.0 399.0 0.43635148680253927 (7836, 17958, 9429, 16365)
94.0 400.0 0.4358418154513599 (7836, 17979, 9429, 16386)
95.0 401.0 0.4351882705764745 (7836, 18006, 9429, 16413)
96.0 402.0 0.42943846027666904 (7854, 18289, 9429, 16714)
97.0 403.0 0.426704976688713 (7871, 18446, 9429, 16888)
98.0 404.0 0.4249502179645875 (7896, 18581, 9429, 17048)
99.0 405.0 0.4210582348557436 (7910, 18786, 9429, 17267)
100.0 406.0 0.417996103827726 (7939, 18993, 9429, 17503)
110.0 416.0 0.4168238993710692 (7953, 19080, 9429, 17604)
120.0 426.0 0.40856780735107734 (8059, 19725, 9429, 18355)
130.0 436.0 0.40076938252120736 (8126, 20276, 9429, 18973)
140.0 446.0 0.3911153570575591 (8188, 20935, 9429, 19694)
150.0 456.0 0.3863116094370474 (8269, 21405, 9429, 20245)
160.0 466.0 0.37683781949785117 (8330, 22105, 9429, 21006)
170.0 476.0 0.36954319192987095 (8389, 22701, 9429, 21661)
180.0 486.0 0.3623431321987279 (8431, 23268, 9429, 22270)
190.0 496.0 0.35523889354568317 (8476, 23860, 9429, 22907)
200.0 506.0 0.35041152263374487 (8515, 24300, 9429, 23386)
210.0 516.0 0.34253057950671745 (8541, 24935, 9429, 24047)
220.0 526.0 0.3365780900419987 (8575, 25477, 9429, 24623)
230.0 536.0 0.3316604254333475 (8591, 25903, 9429, 25065)
240.0 546.0 0.325826962379835 (8609, 26422, 9429, 25602)
250.0 556.0 0.3204251523710421 (8622, 26908, 9429, 26101)
260.0 566.0 0.31290030758096615 (8647, 27635, 9429, 26853)
270.0 576.0 0.3087721798617544 (8666, 28066, 9429, 27303)
280.0 586.0 0.30213447543438143 (8677, 28719, 9429, 27967)

# t1=353.0 t2=389.0 dt=36.0
# sim=0.4781072975674775
# len(old_es)=11233
1.0 354.0 0.13465168539325842 (1498, 11125, 10946, 1677)
2.0 355.0 0.19364599092284418 (2176, 11237, 10946, 2467)
3.0 356.0 0.25718793828892006 (2934, 11408, 10946, 3396)
4.0 357.0 0.2982018411769767 (3466, 11623, 10946, 4143)
5.0 358.0 0.2992085340674467 (3478, 11624, 10946, 4156)
6.0 359.0 0.2996989247311828 (3484, 11625, 10946, 4163)
7.0 360.0 0.34045087196937474 (4002, 11755, 10946, 4811)
8.0 361.0 0.3679078759351097 (4377, 11897, 10946, 5328)
9.0 362.0 0.3881600797077383 (4675, 12044, 10946, 5773)
10.0 363.0 0.4032482979246986 (4916, 12191, 10946, 6161)
11.0 364.0 0.4153372742732205 (5129, 12349, 10946, 6532)
12.0 365.0 0.41521651153379197 (5130, 12355, 10946, 6539)
13.0 366.0 0.41554026709834074 (5134, 12355, 10946, 6543)
14.0 367.0 0.42970694500200723 (5352, 12455, 10946, 6861)
15.0 368.0 0.4418715683934113 (5553, 12567, 10946, 7174)
16.0 369.0 0.4509664694280079 (5716, 12675, 10946, 7445)
17.0 370.0 0.45586748580760555 (5862, 12859, 10946, 7775)
18.0 371.0 0.46093452244835736 (6047, 13119, 10946, 8220)
